height,roughness,length,wideth,adhesion,elastic_modulus,cycle,aging_score,cell_id
2.831,150.0,106.7,39.94,503.6,4.82,P6,0.33,115
2.822,156.1,108.0,41.08,505.8,5.34,P6,0.33,115
2.82,152.3,105.5,40.93,505.1,4.16,P6,0.33,115
2.764,178.0,107.3,39.74,507.2,4.41,P6,0.33,115
2.779,175.5,107.8,39.95,504.7,3.94,P6,0.33,115
2.782,163.9,106.1,39.27,507.1,3.33,P6,0.33,115
2.75,156.9,107.1,40.02,507.9,2.91,P6,0.33,115
2.718,160.4,107.6,41.07,508.1,2.47,P6,0.33,115
2.852,166.2,107.1,40.89,508.5,3.49,P6,0.33,115
2.831,151.8,108.1,40.2,513.4,2.73,P6,0.33,115
2.84,137.5,108.4,40.0,511.4,1.98,P6,0.33,115
2.835,151.1,107.9,39.14,512.6,2.58,P6,0.33,115
2.866,136.8,106.7,39.74,511.0,2.9,P6,0.33,115
2.886,160.0,106.9,39.55,510.5,2.69,P6,0.33,115
2.866,145.6,107.4,40.21,503.1,1.96,P6,0.33,115
2.837,156.8,106.1,41.91,503.6,2.03,P6,0.33,115
2.459,172.3,91.04,31.34,530.2,3.078,P6,0.33,116
2.547,124.0,90.63,31.71,532.2,3.113,P6,0.33,116
2.815,172.3,91.78,31.61,536.2,3.074,P6,0.33,116
2.774,172.0,92.84,31.45,531.5,3.052,P6,0.33,116
2.553,194.4,92.5,32.8,527.1,3.01,P6,0.33,116
2.304,165.3,93.04,31.81,532.8,3.118,P6,0.33,116
2.501,123.2,92.54,32.82,530.6,3.119,P6,0.33,116
2.553,102.7,92.69,31.48,533.4,3.103,P6,0.33,116
2.604,195.4,91.87,31.44,533.5,3.089,P6,0.33,116
2.393,191.1,92.83,31.49,539.3,3.043,P6,0.33,116
2.209,175.3,92.68,31.85,534.9,3.083,P6,0.33,116
2.419,162.0,93.5,31.44,532.8,3.05,P6,0.33,116
2.68,174.9,91.6,32.28,533.9,3.027,P6,0.33,116
2.604,183.2,92.69,31.92,530.9,3.133,P6,0.33,116
2.404,194.4,91.06,32.52,534.4,3.084,P6,0.33,116
2.393,191.1,92.74,32.25,509.1,3.452,P6,0.33,116
2.304,198.2,92.71,31.98,529.5,3.246,P6,0.33,116
2.141,105.4,92.06,32.79,529.4,3.175,P6,0.33,116
2.204,183.2,91.87,32.0,531.0,3.113,P6,0.33,116
2.39,124.0,92.71,31.18,528.4,3.026,P6,0.33,116
2.561,134.0,93.61,19.35,539.6,4.699,P6,0.33,117
2.528,154.9,92.78,17.43,538.7,4.866,P6,0.33,117
2.479,153.1,94.67,17.31,541.0,4.608,P6,0.33,117
2.479,158.1,94.03,20.07,538.6,5.569,P6,0.33,117
2.408,163.3,94.76,19.62,538.7,6.199,P6,0.33,117
2.251,152.8,93.92,19.56,541.5,7.869,P6,0.33,117
2.411,139.1,93.62,20.18,541.4,6.129,P6,0.33,117
2.528,166.5,92.87,21.13,547.0,5.606,P6,0.33,117
2.587,164.1,93.5,21.46,545.1,5.617,P6,0.33,117
2.496,215.8,94.24,21.77,545.6,4.183,P6,0.33,117
2.471,166.2,94.45,20.66,547.0,4.62,P6,0.33,117
2.428,161.8,93.81,19.68,541.8,4.086,P6,0.33,117
2.324,154.0,93.82,19.95,539.8,4.172,P6,0.33,117
2.346,191.4,94.04,20.99,540.5,5.211,P6,0.33,117
2.064,141.6,93.41,19.56,541.7,4.777,P6,0.33,117
2.422,153.1,93.4,19.74,540.9,4.419,P6,0.33,117
2.561,154.9,93.02,20.06,539.6,4.398,P6,0.33,117
2.558,139.1,93.42,20.89,538.6,4.332,P6,0.33,117
2.459,171.9,93.4,19.46,544.1,4.843,P6,0.33,117
2.344,179.4,94.47,18.91,546.8,5.01,P6,0.33,117
3.128,166.0,68.94,19.19,509.9,4.001,P6,0.33,118
2.998,174.7,70.3,18.96,510.1,5.007,P6,0.33,118
3.142,153.3,69.41,18.84,514.4,4.118,P6,0.33,118
2.992,158.8,69.01,20.47,513.6,4.683,P6,0.33,118
3.09,148.07,69.94,18.16,510.7,4.741,P6,0.33,118
2.983,141.69,68.59,18.95,511.1,2.643,P6,0.33,118
2.958,149.72,69.66,19.79,511.4,2.266,P6,0.33,118
2.837,151.3,70.33,20.7,513.7,4.449,P6,0.33,118
2.753,151.5,69.95,20.46,510.6,4.189,P6,0.33,118
2.774,166.0,69.74,20.05,512.9,3.839,P6,0.33,118
2.898,158.4,68.91,19.41,511.0,3.072,P6,0.33,118
2.998,151.3,69.14,20.02,508.4,5.006,P6,0.33,118
3.2,141.69,69.35,20.07,509.6,2.915,P6,0.33,118
3.185,148.07,69.27,19.78,512.0,3.796,P6,0.33,118
3.142,145.5,69.84,19.29,513.4,4.364,P6,0.33,118
3.069,149.47,67.92,19.25,513.6,4.449,P6,0.33,118
2.974,162.0,69.3,19.9,512.2,3.169,P6,0.33,118
2.866,155.3,68.15,19.5,511.2,2.431,P6,0.33,118
2.603,141.69,68.52,19.25,511.4,4.219,P6,0.33,118
2.609,149.73,68.93,19.9,510.3,4.433,P6,0.33,118
2.174,106.8,98.28,27.19,541.6,2.985,P6,0.33,119
2.163,109.3,98.51,26.62,535.5,2.899,P6,0.33,119
2.132,110.5,95.82,26.81,536.5,2.88,P6,0.33,119
2.048,103.6,99.55,26.3,538.6,2.827,P6,0.33,119
2.107,106.9,96.31,27.04,539.3,2.81,P6,0.33,119
2.163,106.8,98.98,27.2,541.8,2.812,P6,0.33,119
2.097,113.4,98.45,27.57,540.6,2.839,P6,0.33,119
2.127,120.0,97.85,27.38,544.2,2.855,P6,0.33,119
2.107,102.1,97.8,27.0,541.5,2.826,P6,0.33,119
2.059,101.3,97.97,26.81,537.9,2.81,P6,0.33,119
2.074,107.1,98.62,26.44,538.1,2.797,P6,0.33,119
2.127,104.3,98.72,26.42,542.2,2.807,P6,0.33,119
2.141,109.3,97.94,27.01,542.6,2.884,P6,0.33,119
2.163,112.1,98.08,27.38,544.8,2.919,P6,0.33,119
2.132,113.4,98.83,26.67,543.3,3.014,P6,0.33,119
2.156,112.1,98.23,28.14,538.5,3.022,P6,0.33,119
2.107,113.0,98.59,25.68,539.1,2.962,P6,0.33,119
2.009,106.8,98.23,27.01,537.5,2.933,P6,0.33,119
2.087,113.4,99.9,26.64,540.6,2.895,P6,0.33,119
2.048,98.32,99.41,26.43,537.5,3.024,P6,0.33,119
3.179,158.8,98.07,36.92,510.3,3.396,P6,0.33,120
3.111,210.9,97.63,36.49,512.2,3.32,P6,0.33,120
3.045,178.0,96.87,37.19,509.9,3.208,P6,0.33,120
3.116,202.9,98.57,37.44,508.6,3.555,P6,0.33,120
3.185,214.0,98.21,37.96,506.6,3.32,P6,0.33,120
3.243,181.5,96.96,38.75,506.7,3.456,P6,0.33,120
3.249,219.2,97.35,37.51,506.9,3.486,P6,0.33,120
3.235,202.9,98.02,36.93,510.0,3.76,P6,0.33,120
3.165,162.9,98.45,37.96,508.4,4.07,P6,0.33,120
3.235,188.2,99.39,38.18,511.7,4.11,P6,0.33,120
3.212,143.3,97.49,37.99,511.6,3.88,P6,0.33,120
3.179,142.8,96.47,37.26,513.2,3.01,P6,0.33,120
3.076,178.0,98.6,37.73,510.3,3.257,P6,0.33,120
3.012,171.3,98.05,36.83,508.2,3.521,P6,0.33,120
3.001,195.5,98.75,37.09,508.6,3.208,P6,0.33,120
3.054,176.3,97.4,37.47,511.5,2.824,P6,0.33,120
3.064,181.5,98.1,37.04,511.6,3.399,P6,0.33,120
3.143,158.8,98.35,37.28,506.7,3.644,P6,0.33,120
3.165,202.9,98.16,37.71,508.4,3.9,P6,0.33,120
3.214,171.3,99.14,38.5,506.7,3.405,P6,0.33,120
3.141,131.5,84.64,33.15,442.7,4.703,P6,0.33,121
3.148,103.1,84.9,32.24,465.9,4.907,P6,0.33,121
3.076,103.1,84.78,29.17,482.1,4.916,P6,0.33,121
3.11,92.8,84.54,29.37,475.4,4.926,P6,0.33,121
3.129,92.0,83.49,30.08,473.8,4.958,P6,0.33,121
2.962,137.9,84.54,29.22,469.6,5.005,P6,0.33,121
3.02,92.4,82.96,29.77,467.0,5.079,P6,0.33,121
2.929,94.1,83.53,30.06,464.0,5.021,P6,0.33,121
2.917,98.4,84.9,29.94,460.2,5.36,P6,0.33,121
2.798,93.7,84.5,29.93,464.3,5.036,P6,0.33,121
2.751,93.3,84.87,30.7,480.0,5.128,P6,0.33,121
2.723,95.6,84.68,29.21,482.5,4.818,P6,0.33,121
2.975,80.0,84.74,29.79,478.3,4.916,P6,0.33,121
3.151,78.0,83.7,29.7,475.4,4.941,P6,0.33,121
3.132,73.2,83.21,30.93,448.9,4.987,P6,0.33,121
3.135,84.4,83.97,30.47,459.6,5.366,P6,0.33,121
3.129,90.1,84.03,28.2,464.6,5.063,P6,0.33,121
3.124,92.8,83.62,28.64,482.5,5.15,P6,0.33,121
3.063,94.4,83.53,28.21,460.5,5.415,P6,0.33,121
3.03,98.4,84.42,26.49,459.5,5.04,P6,0.33,121
2.306,155.2,98.5,22.65,522.8,3.568,P6,0.33,122
2.387,149.0,99.38,23.17,521.2,3.94,P6,0.33,122
2.378,152.4,98.94,23.1,521.0,3.896,P6,0.33,122
2.453,128.5,100.2,23.28,518.7,3.982,P6,0.33,122
2.363,134.8,98.39,22.93,515.4,4.072,P6,0.33,122
2.485,124.6,98.79,22.8,510.8,3.987,P6,0.33,122
2.452,122.9,98.93,22.93,512.0,3.744,P6,0.33,122
2.463,116.2,100.1,23.4,512.8,2.454,P6,0.33,122
2.42,127.5,99.64,22.53,511.2,2.404,P6,0.33,122
2.415,87.7,99.82,22.31,521.2,3.922,P6,0.33,122
2.368,109.6,99.18,22.22,525.9,3.176,P6,0.33,122
2.331,126.3,99.32,23.17,517.3,3.197,P6,0.33,122
2.42,95.1,100.5,23.67,507.5,1.249,P6,0.33,122
2.45,95.5,100.2,22.46,508.7,3.85,P6,0.33,122
2.38,114.5,98.05,21.6,508.4,3.814,P6,0.33,122
2.363,126.3,99.5,21.6,515.6,4.358,P6,0.33,122
2.211,140.0,100.3,23.55,519.1,4.112,P6,0.33,122
2.251,160.3,98.74,23.72,512.7,3.887,P6,0.33,122
2.306,141.3,99.04,21.85,508.1,4.42,P6,0.33,122
2.206,124.6,99.29,22.65,512.0,3.85,P6,0.33,122
2.914,136.9,70.33,27.41,489.3,4.222,P6,0.33,123
2.926,125.5,71.67,27.72,494.8,4.02,P6,0.33,123
2.886,179.2,69.97,27.03,493.7,4.048,P6,0.33,123
2.889,166.6,69.54,26.72,486.7,4.21,P6,0.33,123
2.885,163.7,69.21,26.05,491.0,4.206,P6,0.33,123
2.871,148.9,69.82,26.5,483.9,4.461,P6,0.33,123
2.829,140.7,69.56,27.17,477.2,4.194,P6,0.33,123
2.856,116.6,69.62,26.41,473.3,4.594,P6,0.33,123
2.983,125.5,70.73,26.36,476.9,4.519,P6,0.33,123
2.934,127.5,70.84,27.54,474.7,4.41,P6,0.33,123
2.86,140.7,69.62,27.35,476.4,4.544,P6,0.33,123
2.81,134.7,70.06,27.17,468.0,4.742,P6,0.33,123
2.779,131.7,70.05,26.69,476.9,4.535,P6,0.33,123
2.807,130.2,68.67,27.02,477.2,4.052,P6,0.33,123
2.823,148.9,70.0,26.65,479.6,4.094,P6,0.33,123
2.889,127.5,68.35,26.27,483.9,4.436,P6,0.33,123
2.828,167.8,68.69,27.07,484.3,4.337,P6,0.33,123
2.79,166.0,69.0,27.43,476.0,4.436,P6,0.33,123
2.911,114.7,70.67,26.5,469.5,4.569,P6,0.33,123
2.819,129.5,70.34,25.51,469.5,4.602,P6,0.33,123
2.22,158.1,91.2,19.36,514.5,1.647,P6,0.33,124
2.179,163.2,91.3,20.62,514.9,1.269,P6,0.33,124
2.133,163.6,90.71,21.92,515.0,1.303,P6,0.33,124
2.2,161.5,90.27,21.14,514.1,1.301,P6,0.33,124
2.227,154.8,90.84,21.13,510.3,1.529,P6,0.33,124
2.212,158.1,90.95,20.63,509.2,1.311,P6,0.33,124
2.109,154.9,89.9,19.89,510.1,1.406,P6,0.33,124
2.101,167.9,89.97,19.59,513.3,1.612,P6,0.33,124
2.279,159.3,91.12,21.1,513.4,1.267,P6,0.33,124
2.229,149.8,90.73,20.14,510.1,1.316,P6,0.33,124
2.212,155.9,91.23,20.23,509.5,1.509,P6,0.33,124
2.115,158.1,90.83,19.93,509.9,1.439,P6,0.33,124
2.03,163.2,91.2,19.6,513.8,1.393,P6,0.33,124
2.115,161.5,90.26,19.85,515.3,1.293,P6,0.33,124
2.212,169.7,91.34,20.88,514.6,1.349,P6,0.33,124
2.279,178.0,90.91,20.1,512.6,1.424,P6,0.33,124
2.138,171.7,90.83,21.46,517.1,1.514,P6,0.33,124
2.276,170.0,90.65,19.63,516.8,1.691,P6,0.33,124
2.227,170.5,91.62,19.87,515.1,1.534,P6,0.33,124
2.133,172.0,91.21,19.9,520.2,1.424,P6,0.33,124
2.67,161.3,111.1,29.34,532.5,2.875,P6,0.33,125
2.878,156.9,111.0,29.22,534.1,3.707,P6,0.33,125
2.751,192.1,109.7,29.37,538.6,2.827,P6,0.33,125
2.698,144.2,108.6,31.1,536.9,2.969,P6,0.33,125
2.686,146.6,112.1,31.03,535.9,2.672,P6,0.33,125
2.577,149.7,110.8,29.17,534.4,2.627,P6,0.33,125
2.498,168.3,111.0,30.14,536.6,3.263,P6,0.33,125
2.366,155.7,111.5,30.11,543.9,3.012,P6,0.33,125
2.541,189.5,109.4,29.49,543.2,2.663,P6,0.33,125
2.585,175.4,111.2,30.6,542.0,2.627,P6,0.33,125
2.602,155.7,115.5,30.12,537.7,3.018,P6,0.33,125
2.396,152.2,111.2,29.73,536.9,3.346,P6,0.33,125
2.498,146.6,109.6,29.5,535.9,2.923,P6,0.33,125
2.492,144.2,109.9,30.27,532.8,2.719,P6,0.33,125
2.303,157.9,110.4,30.13,535.2,2.595,P6,0.33,125
2.366,156.9,110.1,30.41,530.6,2.777,P6,0.33,125
2.451,182.8,108.4,28.92,537.5,2.963,P6,0.33,125
2.4,159.8,109.2,30.02,537.4,3.297,P6,0.33,125
2.3,157.9,108.4,30.26,537.1,3.401,P6,0.33,125
2.201,150.9,109.1,30.77,536.2,2.719,P6,0.33,125
1.805,262.5,80.57,33.2,547.8,3.501,P6,0.33,126
1.815,242.2,78.71,33.24,546.7,2.262,P6,0.33,126
1.776,229.1,79.23,33.9,560.5,2.3,P6,0.33,126
1.756,222.7,78.38,35.36,563.2,2.61,P6,0.33,126
1.798,234.5,81.16,36.13,566.3,3.309,P6,0.33,126
1.819,266.6,80.52,35.33,570.8,3.698,P6,0.33,126
1.792,247.9,80.38,36.15,573.5,3.875,P6,0.33,126
1.771,236.9,81.0,36.22,576.1,4.609,P6,0.33,126
1.8,251.2,80.39,35.69,549.2,5.023,P6,0.33,126
1.765,267.4,80.68,34.32,553.1,4.285,P6,0.33,126
1.732,262.5,81.43,34.58,551.8,4.271,P6,0.33,126
1.765,267.7,79.69,34.85,549.2,3.873,P6,0.33,126
1.776,264.7,80.87,34.94,564.2,3.437,P6,0.33,126
1.781,255.7,80.15,34.47,544.4,3.023,P6,0.33,126
1.792,241.0,79.96,35.69,547.3,2.389,P6,0.33,126
1.798,236.9,80.54,35.57,553.0,2.88,P6,0.33,126
1.819,247.9,80.15,36.22,557.1,3.424,P6,0.33,126
1.821,227.2,80.47,36.28,556.4,3.815,P6,0.33,126
1.789,221.6,81.12,36.41,556.0,4.309,P6,0.33,126
1.734,222.9,80.08,36.48,564.2,4.702,P6,0.33,126
2.581,188.0,99.79,31.79,501.6,2.771,P6,0.33,127
2.611,219.7,98.34,31.23,499.9,3.388,P6,0.33,127
2.745,212.8,98.6,31.33,503.5,2.823,P6,0.33,127
2.531,191.4,98.77,31.73,505.4,3.029,P6,0.33,127
2.461,176.5,99.02,31.96,507.6,3.323,P6,0.33,127
2.57,182.1,99.31,31.25,505.0,3.478,P6,0.33,127
2.611,176.9,99.34,31.45,511.2,3.174,P6,0.33,127
2.625,181.1,99.51,31.59,518.0,3.22,P6,0.33,127
2.581,173.2,99.42,30.74,518.1,3.388,P6,0.33,127
2.361,174.1,99.6,31.06,520.9,3.333,P6,0.33,127
2.284,188.5,99.63,30.17,517.7,3.256,P6,0.33,127
2.086,174.6,99.4,30.76,517.3,2.463,P6,0.33,127
2.1656,190.4,99.37,30.96,519.4,2.437,P6,0.33,127
2.305,165.2,99.5,30.5,516.3,2.47,P6,0.33,127
2.388,165.0,99.2,31.63,522.9,2.958,P6,0.33,127
2.461,171.5,99.08,31.13,518.3,3.243,P6,0.33,127
2.437,151.6,99.27,31.65,506.0,2.771,P6,0.33,127
2.329,156.7,99.37,31.48,501.4,2.607,P6,0.33,127
2.391,160.9,98.89,31.15,500.6,2.579,P6,0.33,127
2.364,175.2,99.17,30.93,505.4,2.708,P6,0.33,127
2.247,189.7,107.6,26.31,564.3,3.443,P6,0.33,128
2.274,199.8,107.8,27.43,562.1,3.761,P6,0.33,128
2.273,192.1,107.3,26.39,565.6,3.07,P6,0.33,128
2.242,188.7,108.4,28.05,567.3,3.242,P6,0.33,128
2.247,191.7,107.3,28.67,564.2,3.136,P6,0.33,128
2.246,188.5,107.8,27.2,564.9,2.774,P6,0.33,128
2.24,183.4,108.3,26.84,565.8,2.556,P6,0.33,128
2.241,196.9,107.7,27.15,566.4,2.411,P6,0.33,128
2.223,204.4,106.9,26.57,566.7,2.947,P6,0.33,128
2.203,192.0,106.8,27.29,566.8,2.988,P6,0.33,128
2.205,187.9,108.1,27.24,564.9,2.748,P6,0.33,128
2.24,205.6,107.1,27.43,564.8,3.523,P6,0.33,128
2.254,203.5,107.2,27.74,562.3,3.092,P6,0.33,128
2.223,182.4,107.4,28.23,562.5,3.492,P6,0.33,128
2.206,179.7,107.5,28.54,562.6,3.767,P6,0.33,128
2.217,182.4,107.8,25.79,562.5,4.042,P6,0.33,128
2.185,193.9,107.2,26.68,559.2,3.715,P6,0.33,128
2.108,192.1,108.3,27.43,560.3,3.591,P6,0.33,128
2.124,188.7,107.0,29.15,565.3,3.492,P6,0.33,128
2.185,199.5,106.8,28.36,566.8,3.839,P6,0.33,128
3.188,212.1,102.9,49.49,511.6,2.636,P6,0.33,129
3.295,198.8,103.0,48.64,511.5,2.449,P6,0.33,129
3.315,209.0,102.4,48.05,510.9,2.375,P6,0.33,129
3.299,229.0,102.9,47.47,511.2,2.552,P6,0.33,129
3.248,239.5,103.5,50.15,511.9,2.65,P6,0.33,129
3.173,206.1,103.2,49.94,510.8,2.557,P6,0.33,129
3.027,208.0,101.3,49.03,511.4,2.361,P6,0.33,129
3.02,203.1,101.8,49.17,510.8,2.364,P6,0.33,129
3.155,218.4,102.7,49.24,512.0,2.305,P6,0.33,129
3.275,222.2,101.5,48.13,512.5,2.394,P6,0.33,129
3.315,206.1,102.5,48.51,511.7,2.722,P6,0.33,129
3.343,228.0,103.2,48.44,511.6,2.65,P6,0.33,129
3.295,224.0,102.9,48.79,512.6,2.621,P6,0.33,129
3.243,247.2,102.0,48.44,510.3,2.552,P6,0.33,129
3.214,239.5,103.0,48.36,509.8,2.473,P6,0.33,129
3.183,221.3,102.1,47.95,510.3,2.347,P6,0.33,129
3.179,235.0,102.2,48.96,512.9,2.476,P6,0.33,129
3.161,207.5,102.4,49.64,513.4,2.463,P6,0.33,129
3.19,211.1,102.7,49.62,511.0,2.359,P6,0.33,129
3.137,223.4,102.1,48.96,511.6,2.426,P6,0.33,129
2.324,107.3,106.0,37.32,523.1,3.478,P6,0.33,130
2.212,102.9,103.2,37.54,523.4,3.442,P6,0.33,130
2.301,104.7,103.7,37.98,522.9,3.39,P6,0.33,130
2.172,124.5,104.0,38.45,523.3,3.328,P6,0.33,130
2.229,122.9,103.8,38.23,524.7,3.207,P6,0.33,130
2.261,111.1,104.3,38.48,527.6,3.173,P6,0.33,130
2.086,124.5,103.4,38.16,524.7,3.07,P6,0.33,130
2.588,124.6,102.8,38.25,525.7,3.074,P6,0.33,130
2.57,100.8,102.7,38.9,526.5,3.172,P6,0.33,130
2.503,111.9,103.1,37.95,523.8,3.124,P6,0.33,130
2.301,97.05,102.4,38.37,521.8,3.141,P6,0.33,130
2.212,98.31,103.4,38.21,522.6,3.272,P6,0.33,130
2.111,97.2,103.8,37.82,523.7,3.529,P6,0.33,130
2.533,86.55,103.2,38.55,523.2,3.478,P6,0.33,130
2.409,108.1,103.1,40.14,521.6,3.261,P6,0.33,130
2.232,122.9,103.5,39.5,522.9,3.367,P6,0.33,130
2.273,105.7,103.2,37.91,524.1,3.407,P6,0.33,130
2.401,128.3,102.9,38.14,525.2,3.434,P6,0.33,130
2.436,119.0,102.6,38.46,523.3,3.542,P6,0.33,130
2.456,97.95,102.3,39.2,523.8,3.532,P6,0.33,130
2.337,211.6,111.5,21.46,518.5,4.28,P6,0.33,131
2.226,200.3,109.3,21.71,523.8,4.27,P6,0.33,131
2.514,202.1,109.7,22.63,526.5,4.264,P6,0.33,131
2.466,177.6,110.0,22.65,528.2,4.28,P6,0.33,131
2.586,197.6,109.9,22.46,529.7,4.352,P6,0.33,131
2.466,189.9,110.3,24.05,528.4,4.383,P6,0.33,131
2.547,181.5,110.6,24.52,529.8,4.473,P6,0.33,131
2.563,187.5,109.9,25.22,527.7,4.596,P6,0.33,131
2.666,171.1,110.5,22.67,522.6,4.66,P6,0.33,131
2.561,179.0,110.0,22.87,522.0,4.67,P6,0.33,131
2.436,187.1,110.1,23.12,528.5,4.647,P6,0.33,131
2.395,190.5,109.8,23.61,525.2,4.448,P6,0.33,131
2.245,181.8,111.3,22.4,517.1,4.383,P6,0.33,131
2.353,172.0,109.4,21.95,517.6,4.539,P6,0.33,131
2.356,177.3,110.5,22.42,517.4,4.615,P6,0.33,131
2.277,190.5,110.2,22.75,524.2,4.68,P6,0.33,131
2.226,207.9,108.8,22.71,527.6,4.622,P6,0.33,131
2.056,185.9,109.6,21.95,521.6,4.602,P6,0.33,131
2.059,189.9,110.4,22.63,521.1,4.454,P6,0.33,131
2.239,194.3,109.9,22.87,520.6,4.341,P6,0.33,131
2.627,244.6,111.9,27.0,519.0,2.563,P6,0.33,132
2.634,267.8,111.2,26.72,515.6,2.057,P6,0.33,132
2.453,219.0,110.9,27.75,518.7,1.988,P6,0.33,132
2.538,209.0,111.4,26.55,521.4,1.983,P6,0.33,132
2.526,270.7,112.2,26.54,518.7,2.091,P6,0.33,132
2.587,181.4,112.0,27.49,519.5,2.077,P6,0.33,132
2.631,213.9,111.3,26.5,519.0,2.276,P6,0.33,132
2.561,280.6,110.8,27.28,521.1,2.651,P6,0.33,132
2.357,231.3,111.8,26.72,526.5,2.768,P6,0.33,132
2.349,203.3,112.1,26.67,523.9,2.945,P6,0.33,132
2.197,183.5,111.1,26.35,519.0,2.808,P6,0.33,132
2.439,209.0,112.4,25.81,514.0,2.598,P6,0.33,132
2.483,197.0,112.8,25.73,516.0,2.378,P6,0.33,132
2.58,191.2,112.1,26.08,518.3,2.473,P6,0.33,132
2.757,221.3,111.7,26.29,519.7,2.451,P6,0.33,132
2.545,213.6,110.6,27.47,521.4,2.329,P6,0.33,132
2.492,202.4,110.8,26.99,525.4,2.192,P6,0.33,132
2.402,188.8,111.3,26.63,524.7,2.246,P6,0.33,132
2.199,213.5,111.4,28.02,516.0,2.021,P6,0.33,132
2.33,197.4,111.6,27.28,524.9,1.92,P6,0.33,132
1.764,202.6,87.35,30.41,548.8,4.568,P6,0.33,133
1.622,190.0,86.82,30.11,551.4,4.37,P6,0.33,133
1.794,184.3,86.6,30.31,547.8,3.834,P6,0.33,133
1.91,161.4,86.2,31.17,543.1,4.023,P6,0.33,133
2.049,161.0,87.07,30.9,545.0,5.189,P6,0.33,133
2.012,156.2,86.12,30.46,548.6,7.181,P6,0.33,133
1.852,190.0,87.42,29.81,548.2,7.255,P6,0.33,133
1.617,193.1,87.82,29.46,543.1,5.546,P6,0.33,133
1.469,193.8,87.17,29.2,547.0,5.755,P6,0.33,133
1.548,186.0,87.5,29.65,552.3,8.76,P6,0.33,133
1.564,191.1,86.88,30.33,565.9,6.035,P6,0.33,133
1.294,197.3,86.95,30.6,568.8,5.346,P6,0.33,133
1.423,224.5,87.87,30.87,552.4,5.518,P6,0.33,133
1.273,193.0,88.15,30.03,555.6,5.471,P6,0.33,133
1.508,173.9,87.99,30.53,549.7,6.518,P6,0.33,133
1.527,187.5,87.93,30.59,550.4,6.432,P6,0.33,133
1.435,202.6,87.0,30.3,551.7,6.615,P6,0.33,133
1.64,190.0,87.4,30.2,548.9,5.672,P6,0.33,133
1.435,183.4,86.2,30.47,549.7,7.732,P6,0.33,133
1.227,156.2,87.5,31.01,552.4,6.158,P6,0.33,133
2.86,82.88,105.0,43.84,516.9,3.563,P6,0.33,134
2.873,83.95,105.5,43.21,519.4,3.57,P6,0.33,134
2.775,81.53,105.2,44.87,515.2,3.491,P6,0.33,134
2.797,76.66,107.2,43.88,517.6,3.626,P6,0.33,134
2.927,87.34,106.7,43.27,518.6,3.686,P6,0.33,134
2.958,87.67,106.3,43.49,525.4,3.67,P6,0.33,134
2.91,84.63,105.6,43.76,518.4,3.672,P6,0.33,134
2.976,92.29,105.4,43.66,512.7,3.66,P6,0.33,134
3.081,82.27,105.3,43.82,520.9,3.722,P6,0.33,134
3.063,83.59,105.1,43.68,522.9,3.669,P6,0.33,134
2.986,76.66,105.9,43.4,528.1,3.658,P6,0.33,134
3.131,82.06,105.4,43.44,524.2,3.619,P6,0.33,134
3.173,84.99,105.3,43.96,512.8,3.588,P6,0.33,134
3.167,78.69,105.6,44.0,513.1,3.576,P6,0.33,134
3.244,79.89,106.3,43.65,512.6,3.62,P6,0.33,134
3.273,82.98,106.0,43.93,514.5,3.605,P6,0.33,134
3.263,90.71,105.7,43.86,522.1,3.635,P6,0.33,134
3.309,87.34,106.1,43.59,520.4,3.649,P6,0.33,134
3.278,82.06,105.8,44.03,519.8,3.648,P6,0.33,134
3.33,82.27,105.4,43.54,522.9,3.619,P6,0.33,134
2.15,156.5,99.94,17.03,508.5,4.196,P6,0.33,135
2.278,180.3,100.9,18.41,513.5,4.144,P6,0.33,135
2.107,111.5,100.7,18.03,514.5,4.284,P6,0.33,135
2.2,112.8,101.6,17.67,514.0,4.201,P6,0.33,135
2.233,134.8,99.94,18.49,514.8,4.288,P6,0.33,135
2.324,174.6,100.9,17.57,515.1,4.108,P6,0.33,135
2.162,94.9,100.7,17.59,511.3,4.171,P6,0.33,135
2.098,131.6,100.5,17.75,508.2,4.501,P6,0.33,135
2.233,154.4,101.9,18.41,509.2,4.587,P6,0.33,135
2.2,95.1,101.6,17.48,510.5,4.452,P6,0.33,135
2.278,100.8,101.4,18.14,515.2,4.493,P6,0.33,135
2.154,119.1,100.9,18.39,514.7,4.599,P6,0.33,135
2.107,125.7,100.7,18.66,513.8,4.562,P6,0.33,135
1.958,142.2,100.5,18.01,517.9,4.485,P6,0.33,135
2.176,94.9,100.3,18.44,507.2,4.263,P6,0.33,135
2.401,134.8,99.11,18.12,504.8,4.327,P6,0.33,135
2.336,111.5,99.75,18.41,502.2,4.248,P6,0.33,135
2.451,138.1,99.99,17.72,507.2,4.144,P6,0.33,135
2.324,155.8,100.2,17.68,508.7,4.196,P6,0.33,135
2.098,165.5,101.1,16.71,509.9,4.331,P6,0.33,135
1.996,187.1,85.13,38.14,508.8,4.086,P6,0.33,136
1.994,181.7,86.67,37.52,506.5,3.958,P6,0.33,136
1.951,178.0,85.59,37.21,505.2,5.013,P6,0.33,136
1.929,180.4,86.91,34.36,507.3,5.43,P6,0.33,136
1.858,155.0,86.03,34.39,506.3,3.819,P6,0.33,136
1.803,161.3,86.72,35.33,502.9,2.862,P6,0.33,136
1.796,132.3,86.78,35.67,506.4,4.667,P6,0.33,136
